StudentID,Gender,Age,StudyHours,GPA,Attendance,Participation,AssignmentsCompleted,ProjectsCompleted,Extracurriculars
2023,Female,21,8.66,3.9,92.1,6.9,6.0,3.0,None
2024,Male,18,10.11,3.05,50.52,6.88,17.0,4.0,Clubs
2025,Male,21,0.25,1.69,81.82,7.05,8.0,1.0,Clubs
2026,Female,24,5.08,0.02,69.69,3.21,17.0,0.0,Sports
2027,Male,18,11.93,1.25,64.92,5.76,16.0,2.0,Arts
2028,Female,22,1.16,2.11,82.88,5.94,10.0,1.0,Arts
2029,Female,19,4.23,1.3,91.73,3.15,0.0,3.0,None
2030,Female,22,8.78,0.44,77.92,3.5,16.0,2.0,Sports
2031,Male,22,3.85,1.77,51.55,7.62,3.0,4.0,Sports
2032,Male,21,,1.01,73.07,5.83,3.0,2.0,Sports
2033,Male,24,1.97,3.64,73.14,1.49,13.0,4.0,Sports
2034,Female,19,11.96,0.41,,8.38,8.0,1.0,Sports
2035,Male,18,7.62,0.2,83.55,,12.0,0.0,Arts
2036,Female,18,11.25,0.02,50.97,4.66,15.0,2.0,Arts
2037,Female,23,4.66,,75.1,2.09,0.0,0.0,Clubs
2038,Male,20,7.72,2.64,79.42,9.48,2.0,0.0,Arts
2039,Female,23,12.85,2.92,67.17,8.82,18.0,2.0,Sports
2040,Male,23,7.0,1.81,83.42,2.44,7.0,2.0,Clubs
2041,Male,18,5.4,2.74,61.41,0.96,17.0,0.0,Arts
2042,Male,21,8.04,1.44,65.87,4.41,5.0,3.0,Clubs
2043,Male,22,10.76,2.67,98.14,6.76,19.0,3.0,Arts
2044,Male,24,6.65,0.16,67.4,1.75,5.0,2.0,None
2045,Female,22,,1.56,67.33,5.13,4.0,0.0,Arts
2046,Female,22,4.42,3.16,79.78,4.25,11.0,0.0,Clubs
2047,Female,19,7.13,3.21,98.55,8.91,8.0,1.0,None
2048,Male,18,11.35,2.86,99.15,4.3,8.0,0.0,Sports
2049,Male,24,10.34,0.82,78.98,,16.0,3.0,Clubs
2050,Male,21,12.95,0.99,50.05,9.55,18.0,1.0,Sports
2051,Female,19,14.95,,95.03,3.0,16.0,3.0,Sports
2052,Male,20,6.4,0.41,78.51,2.89,15.0,4.0,Clubs
2053,Female,21,1.67,0.72,68.3,8.0,11.0,2.0,Sports
2054,Female,23,0.46,0.52,91.46,2.78,2.0,4.0,Clubs
2055,Male,21,10.9,1.31,69.99,8.32,13.0,2.0,Clubs
2056,Male,21,13.11,0.84,51.7,0.96,16.0,3.0,Arts
2057,Female,22,3.31,1.99,91.05,1.11,15.0,,None
2058,Male,21,2.38,1.9,,9.01,11.0,4.0,Sports
2059,Female,23,0.93,3.61,66.91,5.41,1.0,2.0,Sports
2060,Male,23,12.34,0.14,,7.19,7.0,2.0,None
2061,Male,18,4.67,1.28,79.69,2.25,11.0,1.0,None
2062,Female,21,6.03,2.39,60.4,1.66,,0.0,None
2063,Male,22,7.54,2.42,,8.35,7.0,1.0,None
2064,Female,21,12.59,1.92,81.83,3.59,15.0,3.0,None
2065,Male,20,,3.26,94.08,4.55,9.0,4.0,Arts
2066,Female,20,,0.25,76.64,0.28,19.0,2.0,Clubs
2067,Female,22,2.64,3.26,87.96,3.86,14.0,1.0,None
2068,Male,18,7.7,1.98,88.15,7.7,3.0,4.0,Arts
2069,Female,18,10.73,0.54,,8.21,14.0,4.0,None
2070,Male,23,14.6,3.54,62.29,6.99,3.0,0.0,None
2071,Male,23,3.02,2.6,93.34,6.92,10.0,2.0,Sports
2072,Male,19,0.14,0.65,,5.06,5.0,4.0,Sports
2073,Female,22,1.13,0.13,52.21,5.38,3.0,2.0,Sports
2074,Female,21,5.64,0.56,62.23,7.43,8.0,1.0,Sports
2075,Male,24,12.31,2.44,88.28,2.47,8.0,4.0,Clubs
2076,Male,22,0.11,0.72,,2.32,,4.0,Clubs
2077,Female,19,,0.9,57.37,9.5,4.0,1.0,Sports
2078,Male,23,4.94,0.1,84.71,0.28,14.0,2.0,Sports
2079,Male,22,0.79,2.89,94.63,1.39,8.0,2.0,None
2080,Female,22,6.75,3.24,81.69,5.7,1.0,4.0,None
2081,Male,23,3.82,3.19,61.11,7.38,2.0,1.0,Sports
2082,Female,19,5.28,0.51,52.67,5.38,11.0,3.0,Sports
2083,Male,23,10.58,3.61,80.76,3.55,15.0,2.0,Sports
2084,Female,18,7.82,2.69,52.37,9.78,4.0,3.0,None
2085,Male,21,1.87,3.59,,7.04,9.0,4.0,Sports
2086,Male,23,14.42,1.79,61.28,8.31,14.0,,Sports
2087,Female,19,9.54,1.75,95.23,0.4,13.0,3.0,Clubs
2088,Male,20,11.49,3.14,73.75,2.36,13.0,2.0,Clubs
2089,Female,18,1.19,0.37,61.2,3.74,12.0,4.0,None
2090,Male,20,0.71,2.08,92.66,1.83,15.0,3.0,Clubs
2091,Female,24,0.29,3.35,62.7,,7.0,2.0,None
2092,Female,23,2.83,3.32,65.33,2.25,7.0,3.0,Arts
2093,Female,18,6.22,3.82,91.71,5.34,16.0,2.0,Sports
2094,Female,21,,2.79,65.44,6.96,16.0,4.0,None
2095,Male,23,6.86,0.83,70.51,7.74,,1.0,Clubs
2096,Male,21,4.35,0.08,67.38,0.43,0.0,2.0,Arts
2097,Female,22,8.43,1.92,55.82,4.28,16.0,2.0,Clubs
2098,Female,20,1.68,2.05,,1.22,15.0,3.0,None
2099,Female,18,9.14,0.96,,4.31,16.0,4.0,Arts
2100,Male,21,8.53,0.5,82.26,4.34,1.0,0.0,Clubs
2101,Male,19,11.88,2.34,64.12,4.98,13.0,0.0,Arts
2102,Male,21,,3.06,64.78,8.93,6.0,,Sports
2103,Male,19,3.76,3.97,97.25,8.05,18.0,4.0,Sports
2104,Female,23,7.64,3.03,99.38,6.37,,2.0,Arts
2105,Female,18,13.63,3.17,73.67,8.85,16.0,0.0,Clubs
2106,Female,21,11.78,2.47,90.12,6.78,9.0,1.0,Clubs
2107,Male,24,7.31,3.94,86.83,8.19,5.0,4.0,Clubs
2108,Male,21,14.18,2.56,64.87,5.64,6.0,1.0,Sports
2109,Male,24,0.86,3.44,,5.25,5.0,0.0,None
2110,Female,18,13.96,3.78,57.13,7.24,4.0,3.0,None
2111,Female,21,0.76,3.72,91.91,0.2,1.0,3.0,Arts
2112,Male,19,,1.53,86.56,6.9,17.0,4.0,Clubs
2113,Female,21,13.36,0.31,83.22,9.35,16.0,1.0,Arts
2114,Male,20,3.94,0.69,56.53,7.14,6.0,,None
2115,Male,23,7.08,0.24,82.0,0.37,18.0,0.0,None
2116,Female,22,4.86,0.42,88.61,3.78,6.0,3.0,Clubs
2117,Male,19,14.28,0.74,93.03,8.1,6.0,3.0,Arts
2118,Female,20,12.35,1.36,50.66,9.59,15.0,1.0,Clubs
2119,Male,24,10.64,2.17,84.22,3.7,11.0,3.0,None
2120,Female,23,8.81,2.85,50.95,8.41,14.0,1.0,None
2121,Female,18,12.31,0.84,85.34,8.64,14.0,0.0,Clubs
2122,Female,19,,,81.78,,10.0,1.0,Arts
2123,Male,22,6.71,2.82,57.42,8.46,1.0,,Sports
2124,Male,23,10.95,2.23,88.31,3.24,2.0,1.0,Clubs
2125,Female,24,5.37,3.61,53.42,5.93,18.0,3.0,None
2126,Female,22,0.96,0.44,91.32,5.39,19.0,4.0,Sports
2127,Male,18,1.12,0.71,63.1,6.63,14.0,3.0,Clubs
2128,Male,18,1.73,1.71,84.44,7.4,15.0,3.0,Sports
2129,Male,24,13.05,0.51,96.18,4.41,0.0,3.0,Clubs
2130,Female,19,7.08,2.27,66.99,8.88,14.0,4.0,None
2131,Male,24,10.69,1.59,75.14,8.09,11.0,2.0,Clubs
2132,Male,21,5.89,1.14,73.16,7.85,6.0,3.0,Sports
2133,Female,18,,0.68,57.88,4.58,6.0,2.0,Arts
2134,Male,23,5.21,1.34,79.52,0.38,10.0,0.0,None
2135,Male,21,11.91,2.43,87.15,,19.0,1.0,None
2136,Male,20,9.38,2.3,95.84,8.98,10.0,2.0,Sports
2137,Female,22,14.06,0.65,92.54,1.9,16.0,0.0,Clubs
2138,Female,21,10.2,0.5,,9.83,2.0,1.0,Clubs
2139,Female,22,8.55,0.11,85.95,8.08,15.0,3.0,Clubs
2140,Female,24,9.15,0.05,90.04,7.1,4.0,3.0,None
2141,Female,21,14.14,3.52,74.67,6.77,1.0,3.0,None
2142,Female,24,11.82,0.18,55.77,5.87,6.0,4.0,Sports
2143,Female,20,0.36,2.92,71.9,7.21,9.0,4.0,Clubs
2144,Male,18,8.01,3.49,92.12,4.22,4.0,4.0,Clubs
2145,Male,20,10.33,0.39,79.83,8.45,14.0,4.0,Sports
2146,Female,18,11.23,1.75,86.22,6.96,11.0,0.0,None
2147,Male,24,3.2,3.85,59.26,7.71,9.0,0.0,None
2148,Male,18,13.01,3.34,98.22,7.92,16.0,3.0,Arts
2149,Female,22,14.34,1.96,70.2,0.92,19.0,1.0,Arts
2150,Male,23,3.55,3.05,82.68,0.56,19.0,4.0,Clubs
2151,Male,20,13.24,3.33,50.94,8.01,10.0,1.0,None
2152,Male,21,1.45,1.39,56.37,2.59,7.0,0.0,Clubs
2153,Male,20,0.84,3.57,89.1,5.82,14.0,4.0,None
2154,Male,22,1.94,1.88,98.4,4.44,1.0,0.0,Arts
2155,Female,18,0.87,2.11,66.0,0.22,16.0,0.0,Sports
2156,Female,22,12.68,4.0,51.86,0.4,5.0,2.0,None
2157,Female,19,0.89,3.37,68.04,8.27,12.0,0.0,Arts
2158,Male,19,4.07,1.45,50.87,6.08,,3.0,Arts
2159,Female,21,1.56,0.04,59.62,5.24,10.0,0.0,None
2160,Male,22,4.43,2.5,87.62,9.44,14.0,4.0,Clubs
2161,Male,24,1.36,2.82,96.85,1.73,12.0,3.0,None
2162,Male,21,10.02,2.6,54.37,2.58,17.0,0.0,Arts
2163,Male,24,2.0,3.87,77.9,7.57,17.0,3.0,None
2164,Female,21,12.78,3.45,62.69,7.75,16.0,0.0,Sports
2165,Female,19,12.26,1.8,56.95,4.05,12.0,,Clubs
2166,Male,21,0.2,0.25,60.95,9.51,2.0,1.0,None
2167,Female,19,13.44,1.9,78.89,9.38,6.0,2.0,Arts
2168,Male,18,0.43,2.76,53.26,0.12,11.0,3.0,Arts
2169,Female,24,3.59,2.43,71.71,1.72,3.0,4.0,Clubs
2170,Female,22,0.49,2.15,56.76,8.2,10.0,2.0,None
2171,Male,21,5.04,1.88,63.63,3.35,13.0,2.0,Arts
2172,Female,19,7.71,1.18,59.54,0.95,17.0,0.0,Clubs
2173,Male,20,11.95,1.11,94.15,7.85,,3.0,Sports
2174,Female,24,5.07,2.0,85.4,4.55,4.0,2.0,Clubs
2175,Male,21,10.58,0.64,93.42,4.92,15.0,4.0,None
2176,Male,23,2.81,1.36,69.17,1.86,10.0,4.0,None
2177,Female,18,11.26,1.3,65.67,6.61,,4.0,Arts
2178,Female,18,3.54,2.35,69.03,5.51,15.0,0.0,Sports
2179,Male,20,2.15,0.27,50.93,2.07,10.0,1.0,None
2180,Female,19,2.78,3.32,,3.4,,3.0,Arts
2181,Female,21,,2.25,67.49,5.97,1.0,2.0,Clubs
2182,Male,24,7.69,2.68,65.67,9.25,15.0,3.0,Clubs
2183,Male,19,12.67,2.81,79.91,9.2,16.0,2.0,None
2184,Female,18,1.19,1.17,71.81,2.88,9.0,0.0,Sports
2185,Male,19,10.6,1.88,99.04,7.36,17.0,,Arts
2186,Male,18,9.82,3.82,67.81,7.76,11.0,0.0,None
2187,Male,19,13.09,3.07,80.69,8.09,7.0,0.0,Arts
2188,Female,20,3.66,3.88,65.58,5.71,2.0,3.0,Clubs
2189,Female,22,6.75,2.99,99.53,0.11,19.0,3.0,Arts
2190,Male,20,13.89,0.7,72.26,7.62,2.0,2.0,Clubs
2191,Female,20,9.9,0.26,81.71,1.07,5.0,4.0,Sports
2192,Male,22,5.83,2.31,56.34,,1.0,0.0,Sports
2193,Female,22,1.97,1.43,86.65,6.06,2.0,1.0,Clubs
2194,Male,21,3.94,1.1,63.46,9.84,16.0,2.0,None
2195,Male,24,8.72,3.23,72.43,2.43,8.0,2.0,Clubs
2196,Female,24,10.77,1.47,94.16,6.46,3.0,4.0,Arts
2197,Male,21,1.87,1.27,98.53,3.04,1.0,4.0,Arts
2198,Female,20,8.99,3.4,71.23,8.99,8.0,0.0,Arts
2199,Female,20,8.26,3.39,91.74,5.94,13.0,2.0,None
2200,Male,18,7.71,1.43,52.67,2.07,10.0,2.0,Sports
2201,Male,18,10.35,,92.38,2.62,1.0,1.0,Sports
2202,Female,24,12.56,3.4,81.48,4.32,1.0,0.0,Arts
2203,Male,21,4.84,1.7,74.44,,4.0,0.0,None
2204,Male,23,13.34,0.27,94.5,0.79,6.0,4.0,Arts
2205,Male,23,2.41,0.01,92.27,6.8,3.0,0.0,Sports
2206,Male,21,2.6,2.09,64.85,4.07,13.0,1.0,Clubs
2207,Male,18,4.0,1.38,89.57,7.26,1.0,0.0,Arts
2208,Female,24,1.79,3.99,54.97,1.1,11.0,3.0,Arts
2209,Female,24,3.45,3.09,91.14,6.1,9.0,3.0,Arts
2210,Male,18,1.6,3.05,83.77,4.43,0.0,1.0,Sports
2211,Male,23,12.33,3.82,54.39,0.58,18.0,4.0,None
2212,Male,19,2.08,3.55,84.15,5.45,15.0,2.0,Clubs
2213,Female,19,11.21,1.27,79.03,0.83,14.0,0.0,Clubs
2214,Male,18,0.72,0.66,79.73,8.28,13.0,4.0,Clubs
2215,Female,19,14.23,2.98,64.54,6.32,8.0,4.0,Arts
2216,Female,22,10.67,1.51,63.32,5.57,14.0,0.0,Sports
2217,Female,21,0.1,1.89,88.13,1.33,6.0,2.0,Clubs
2218,Male,21,11.46,2.52,62.84,2.87,3.0,0.0,Arts
2219,Female,18,7.71,3.63,72.31,4.93,17.0,2.0,None
2220,Male,20,,1.68,84.74,6.33,7.0,1.0,Arts
2221,Female,23,7.84,3.13,53.98,,11.0,2.0,Clubs
2222,Male,18,9.62,1.07,79.73,0.09,14.0,4.0,Clubs
2223,Female,19,11.79,2.79,79.47,3.45,14.0,1.0,None
2224,Male,23,,0.01,84.21,4.83,16.0,3.0,Sports
2225,Female,20,0.04,3.49,68.5,1.84,1.0,1.0,None
2226,Male,19,12.75,0.12,72.45,4.92,11.0,2.0,None
2227,Male,24,5.71,2.85,66.5,3.38,2.0,1.0,Clubs
2228,Male,22,7.44,,90.41,4.55,6.0,1.0,Clubs
2229,Male,19,0.12,1.06,56.53,3.47,5.0,3.0,Sports
2230,Female,22,7.38,1.99,98.15,6.28,13.0,2.0,Clubs
2231,Female,23,14.8,1.68,81.74,0.43,4.0,4.0,None
2232,Male,22,4.17,0.77,94.35,1.71,3.0,1.0,None
2233,Female,23,5.93,1.34,71.31,4.33,14.0,0.0,Sports
2234,Male,23,10.31,,66.61,3.56,6.0,4.0,Clubs
2235,Male,23,12.22,2.68,95.04,3.92,2.0,1.0,Clubs
2236,Female,23,6.26,0.29,54.94,8.04,12.0,4.0,None
2237,Male,23,4.65,2.99,55.86,8.86,9.0,0.0,None
2238,Male,19,14.07,,64.97,2.49,1.0,4.0,Clubs
2239,Female,23,10.16,2.17,97.99,8.36,11.0,4.0,Arts
2240,Male,19,1.79,1.04,81.65,4.59,11.0,0.0,None
2241,Male,23,1.03,2.35,77.71,2.74,18.0,0.0,None
2242,Male,22,,1.05,85.27,9.85,18.0,0.0,None
2243,Male,24,3.3,3.94,70.87,8.25,2.0,3.0,Sports
2244,Female,23,3.81,1.24,87.9,9.94,5.0,0.0,Clubs
2245,Female,20,13.17,0.97,69.66,1.68,1.0,4.0,Clubs
2246,Female,23,1.34,1.11,91.32,1.44,12.0,0.0,Clubs
2247,Male,23,,3.59,63.36,,8.0,1.0,None
2248,Male,22,4.07,2.54,63.88,6.39,12.0,0.0,Clubs
2249,Female,21,11.4,2.92,76.12,1.71,13.0,0.0,Clubs
2250,Male,22,10.84,3.67,,8.6,18.0,2.0,Clubs
2251,Male,20,0.11,3.65,82.41,,10.0,4.0,Sports
2252,Male,21,7.64,2.96,68.21,4.11,13.0,4.0,Sports
2253,Male,18,2.09,0.79,61.53,6.02,15.0,,None
2254,Female,18,12.99,3.37,73.49,6.35,9.0,3.0,Clubs
2255,Female,20,13.07,0.82,78.05,0.43,19.0,2.0,None
2256,Female,22,6.28,2.97,57.13,10.0,15.0,1.0,None
2257,Male,19,6.67,2.74,77.84,3.64,1.0,1.0,None
2258,Female,20,4.55,3.04,65.96,0.62,15.0,4.0,None
2259,Female,24,10.75,2.13,69.62,8.52,13.0,2.0,None
2260,Male,21,5.38,2.55,63.97,9.93,17.0,4.0,None
2261,Male,21,4.02,3.81,96.57,8.16,5.0,3.0,Sports
2262,Female,23,6.48,0.4,,8.52,6.0,4.0,Arts
2263,Female,18,1.37,1.24,63.12,6.26,12.0,0.0,Sports
2264,Female,21,11.2,2.45,82.25,9.22,1.0,4.0,None
2265,Female,20,0.19,3.86,92.43,0.36,14.0,0.0,Arts
2266,Male,21,9.67,,,7.67,16.0,1.0,Arts
2267,Female,20,2.74,,,6.71,12.0,3.0,Clubs
2268,Female,19,3.49,0.22,57.72,0.5,6.0,0.0,None
2269,Male,23,9.53,0.21,91.14,5.44,0.0,3.0,None
2270,Female,18,14.89,3.63,77.01,5.15,2.0,4.0,Sports
2271,Male,21,11.67,2.89,61.15,6.92,19.0,4.0,Arts
2272,Male,20,3.39,2.71,70.36,0.78,17.0,1.0,Arts
2273,Male,22,2.64,2.09,99.4,,6.0,4.0,None
2274,Female,18,12.99,3.13,89.18,1.39,16.0,0.0,Clubs
2275,Female,19,,0.62,78.75,4.19,11.0,1.0,None
2276,Male,20,2.06,1.57,55.76,8.81,15.0,3.0,Arts
2277,Female,24,12.93,1.96,70.89,5.61,9.0,1.0,Clubs
2278,Female,24,12.24,0.44,,3.8,15.0,3.0,Clubs
2279,Male,23,14.76,1.68,53.55,0.48,,2.0,Arts
2280,Male,23,13.65,1.27,77.11,6.72,17.0,0.0,None
2281,Female,19,12.78,0.14,94.46,9.87,14.0,0.0,None
2282,Male,19,0.79,,83.78,9.12,10.0,3.0,None
2283,Female,23,1.57,3.06,62.48,7.17,17.0,4.0,Sports
2284,Female,21,8.53,0.07,78.68,1.05,5.0,4.0,Sports
2285,Female,21,7.97,3.74,97.16,2.39,0.0,2.0,Clubs
2286,Female,20,6.87,0.35,86.15,1.87,6.0,3.0,None
2287,Male,22,5.95,3.2,84.47,3.55,11.0,,Sports
2288,Male,20,6.47,3.59,98.41,2.36,19.0,3.0,Clubs
2289,Male,22,8.54,3.76,89.94,2.44,3.0,2.0,Arts
2290,Male,19,0.03,3.47,56.83,6.17,9.0,3.0,Arts
2291,Female,18,3.91,1.15,67.38,3.19,1.0,0.0,None
2292,Female,20,7.77,1.33,98.26,6.77,8.0,2.0,Arts
2293,Male,20,10.83,1.71,74.49,,9.0,2.0,Arts
2294,Female,22,2.61,,55.58,6.38,19.0,3.0,Arts
2295,Female,19,8.2,0.09,72.93,,10.0,1.0,Clubs
2296,Female,19,10.72,3.48,84.85,7.52,13.0,1.0,Arts
2297,Male,24,6.67,2.22,99.88,3.31,2.0,0.0,Arts
2298,Male,22,0.41,2.43,,0.15,0.0,4.0,Clubs
2299,Male,19,6.74,3.71,75.7,0.55,6.0,,Sports
2300,Female,23,4.45,2.66,93.98,2.82,3.0,0.0,Clubs
2301,Male,21,13.94,,67.76,6.9,6.0,4.0,Sports
2302,Male,24,1.87,3.15,55.46,9.07,15.0,3.0,Clubs
2303,Male,23,9.79,0.47,97.45,9.59,9.0,1.0,None
2304,Male,18,0.79,1.44,74.42,0.26,14.0,0.0,Arts
2305,Male,20,6.69,3.87,75.14,9.9,15.0,,Sports
2306,Male,24,8.31,3.69,81.06,3.22,5.0,0.0,Clubs
2307,Female,18,4.47,3.54,50.18,8.43,3.0,1.0,Sports
2308,Female,20,6.83,1.81,,1.8,3.0,4.0,Sports
2309,Male,21,2.45,,68.07,,3.0,3.0,Arts
2310,Male,19,4.56,0.19,69.85,3.78,16.0,1.0,Sports
2311,Female,23,9.32,0.59,58.71,8.59,12.0,0.0,Clubs
2312,Female,22,4.53,1.66,68.91,2.21,1.0,2.0,None
2313,Male,23,13.5,1.93,90.2,1.54,19.0,,None
2314,Male,21,9.43,1.05,90.0,9.1,5.0,0.0,Arts
2315,Male,18,6.58,1.43,96.79,9.38,0.0,0.0,Clubs
2316,Male,22,0.58,0.65,70.16,0.13,7.0,1.0,Clubs
2317,Female,19,,1.96,85.44,7.27,17.0,0.0,None
2318,Male,21,11.47,3.18,75.36,3.09,3.0,3.0,Clubs
2319,Male,22,3.98,2.65,90.2,3.75,4.0,3.0,Sports
2320,Male,21,12.1,0.43,,,4.0,0.0,Arts
2321,Male,21,3.78,1.95,68.4,4.27,14.0,1.0,None
2322,Female,19,12.36,2.79,,5.15,9.0,3.0,Arts
2323,Female,24,1.28,2.12,62.62,5.82,7.0,2.0,Sports
2324,Female,20,12.99,1.57,78.83,4.66,6.0,4.0,None
2325,Male,22,7.49,2.49,98.19,7.02,11.0,1.0,Clubs
2326,Male,19,4.45,,60.0,7.19,10.0,1.0,Clubs
2327,Female,21,3.98,0.38,54.76,4.4,12.0,4.0,Sports
2328,Male,19,6.48,1.56,55.97,1.42,14.0,4.0,None
2329,Male,24,14.99,1.63,,6.41,16.0,3.0,Arts
2330,Female,20,3.3,2.31,67.51,7.73,17.0,0.0,None
2331,Female,23,1.55,,61.22,,7.0,0.0,Clubs
2332,Female,22,8.78,0.71,67.64,5.88,5.0,2.0,None
2333,Female,20,7.33,1.14,82.27,2.29,10.0,0.0,None
2334,Male,18,7.86,3.82,77.34,6.45,8.0,2.0,Clubs
2335,Male,22,,2.94,87.18,3.35,4.0,2.0,Clubs
2336,Female,20,4.01,2.65,66.95,9.2,6.0,1.0,Arts
2337,Male,21,13.66,3.27,72.6,6.54,14.0,1.0,None
2338,Female,22,6.54,0.51,55.1,2.78,3.0,,Clubs
2339,Female,22,1.94,3.44,53.65,4.73,18.0,4.0,Sports
2340,Male,19,11.13,,73.11,8.47,,4.0,Clubs
2341,Female,21,9.65,1.34,65.08,3.35,,2.0,Arts
2342,Male,18,4.74,3.26,80.64,5.25,0.0,4.0,Arts
2343,Male,23,9.32,3.21,52.15,6.8,13.0,2.0,Sports
2344,Male,24,3.3,3.38,56.09,7.55,8.0,4.0,Arts
2345,Male,20,6.67,0.46,93.26,1.74,11.0,3.0,None
2346,Female,19,13.49,3.88,78.32,5.65,17.0,1.0,Arts
2347,Male,20,2.0,3.84,85.6,9.12,8.0,1.0,Sports
2348,Female,18,5.8,1.43,92.1,9.68,7.0,2.0,Arts
2349,Female,18,12.32,,73.19,6.56,13.0,4.0,Sports
2350,Female,22,14.54,0.67,88.05,9.84,8.0,0.0,Arts
2351,Female,24,6.81,3.97,76.23,5.71,19.0,3.0,Clubs
2352,Male,18,7.6,2.25,61.14,4.43,1.0,4.0,Sports
2353,Male,20,8.58,1.43,66.88,5.52,0.0,0.0,Arts
2354,Female,21,13.99,1.15,74.52,1.16,12.0,3.0,None
2355,Female,21,12.87,1.03,65.84,4.02,9.0,3.0,Sports
2356,Male,22,2.56,2.66,66.78,4.58,7.0,1.0,Sports
2357,Female,23,6.55,1.68,66.87,8.49,6.0,2.0,Arts
2358,Male,20,6.96,3.86,56.14,7.59,11.0,4.0,Clubs
2359,Female,20,11.84,2.74,54.23,6.01,16.0,3.0,Clubs
2360,Male,18,9.04,3.17,52.32,3.47,11.0,4.0,Arts
2361,Female,24,9.81,,,1.87,15.0,3.0,Arts
2362,Female,20,14.97,0.32,67.19,3.48,9.0,1.0,None
2363,Male,19,1.12,1.95,79.69,6.8,11.0,2.0,Arts
2364,Female,23,3.35,1.26,59.41,2.63,10.0,0.0,Sports
2365,Female,18,6.12,0.81,94.4,4.27,13.0,0.0,Arts
2366,Male,19,5.22,3.81,90.42,3.87,19.0,1.0,None
2367,Female,22,0.32,1.78,76.03,7.66,12.0,3.0,Arts
2368,Male,21,1.38,0.7,86.21,8.84,1.0,1.0,Arts
2369,Male,22,10.21,0.79,68.32,6.99,19.0,2.0,Sports
2370,Female,21,13.19,1.12,51.84,3.42,6.0,0.0,Clubs
2371,Female,22,7.71,4.0,95.22,4.33,0.0,4.0,Arts
2372,Female,20,8.09,1.07,,1.43,2.0,0.0,None
2373,Female,19,,1.32,,1.68,19.0,2.0,Arts
2374,Female,21,11.52,2.64,78.59,1.64,11.0,3.0,Arts
2375,Female,18,11.28,1.18,65.28,1.31,4.0,1.0,Sports
2376,Female,19,8.83,0.86,74.78,1.8,11.0,0.0,Clubs
2377,Male,18,3.19,0.63,75.08,2.03,2.0,0.0,Clubs
2378,Female,19,1.46,1.25,51.16,1.12,19.0,4.0,Clubs
2379,Male,19,0.96,0.42,67.77,6.4,4.0,1.0,Arts
2380,Female,22,8.89,0.07,86.99,9.9,0.0,4.0,Sports
2381,Female,21,12.38,3.22,75.5,8.79,15.0,4.0,Sports
2382,Male,21,12.87,0.55,,0.46,8.0,3.0,Arts
2383,Female,24,6.95,3.1,66.76,4.23,9.0,0.0,Sports
2384,Female,19,11.76,3.19,93.15,8.59,9.0,1.0,Clubs
2385,Male,20,14.2,2.15,76.28,1.35,12.0,3.0,Sports
2386,Female,20,4.13,1.24,76.42,8.48,15.0,3.0,Arts
2387,Female,18,5.97,0.58,98.07,,19.0,3.0,Arts
2388,Female,18,13.97,2.95,66.04,9.31,3.0,2.0,None
2389,Male,22,5.07,2.41,73.98,8.76,13.0,2.0,None
2390,Female,19,13.71,,90.59,6.77,16.0,3.0,Sports
2391,Female,18,14.72,0.03,87.95,6.58,4.0,2.0,Sports
2392,Female,18,9.93,3.71,63.29,2.13,12.0,1.0,Arts
2393,Female,23,12.25,0.27,57.55,1.17,2.0,0.0,None
2394,Male,19,,1.47,85.04,4.15,4.0,1.0,None
2395,Male,22,10.49,1.61,62.88,1.87,15.0,0.0,Clubs
2396,Female,18,4.6,,96.13,1.02,18.0,2.0,Clubs
2397,Female,22,0.86,1.99,56.46,3.02,18.0,1.0,Arts
2398,Male,21,5.15,3.01,65.92,8.6,16.0,4.0,Arts
2399,Male,22,10.0,3.29,52.74,0.17,17.0,3.0,Arts
2400,Female,20,1.54,3.52,85.17,2.93,,0.0,Arts
2401,Male,20,0.18,1.95,94.56,4.24,7.0,0.0,None
2402,Female,22,2.1,2.52,81.79,5.11,17.0,4.0,Arts
2403,Male,20,10.74,0.32,96.89,1.82,8.0,4.0,Arts
2404,Male,21,,1.95,56.43,9.64,18.0,3.0,None
2405,Male,19,14.75,0.62,54.39,5.79,9.0,2.0,Clubs
2406,Male,20,7.41,1.48,91.92,5.22,1.0,1.0,Arts
2407,Female,20,13.04,1.32,92.78,0.09,16.0,1.0,Clubs
2408,Male,22,11.05,1.69,91.55,4.86,12.0,1.0,None
2409,Male,21,7.52,2.29,89.95,8.38,10.0,2.0,Clubs
2410,Female,24,8.59,3.61,68.11,2.2,15.0,3.0,None
2411,Male,24,2.06,1.58,60.87,,19.0,1.0,Arts
2412,Male,24,14.06,3.92,96.44,0.21,6.0,0.0,Clubs
2413,Female,24,,3.04,65.35,9.77,2.0,0.0,Arts
2414,Male,19,6.69,2.05,69.92,0.67,15.0,0.0,Sports
2415,Female,22,10.07,2.58,84.98,8.98,18.0,4.0,Sports
2416,Female,22,5.01,0.41,64.67,3.13,,4.0,Clubs
2417,Female,23,3.81,3.38,90.96,5.88,15.0,2.0,None
2418,Female,21,9.47,2.33,53.5,6.79,1.0,1.0,Clubs
2419,Male,24,0.37,3.94,89.56,1.41,13.0,4.0,None
2420,Female,19,10.81,2.55,80.09,4.44,19.0,0.0,Sports
2421,Male,21,7.71,3.34,78.65,3.25,9.0,4.0,None
