CustomerID,InvoiceNo,Quantity,UnitPrice,Country,InvoiceDate,StockCode,Description,CustomerAge,SpendingScore
1348,33487,73,89.56,Germany,17-02-2020 06:00,,,62,30
1636,34825,92,75.22,United Kingdom,17-02-2020 07:00,A,Electronics,33,90
1542,30142,46,71.84,Spain,17-02-2020 08:00,B,Clothing,44,13
1748,20458,65,96.49,Germany,17-02-2020 09:00,B,Clothing,40,49
1226,27580,66,86.44,Spain,17-02-2020 10:00,A,Electronics,18,82
1347,,26,81.63,Netherlands,17-02-2020 11:00,C,Home and Kitchen,62,85
1037,35298,31,9.1,Spain,17-02-2020 12:00,,,24,98
1382,32135,51,,Spain,17-02-2020 13:00,C,Home and Kitchen,62,51
1569,27380,,55.9,Spain,17-02-2020 14:00,C,Home and Kitchen,56,9
1235,24020,51,,Germany,17-02-2020 15:00,D,Toys and Games,,94
1180,25643,19,30.67,Spain,17-02-2020 16:00,C,Home and Kitchen,67,
1113,37326,95,9.79,Spain,17-02-2020 17:00,B,Clothing,66,93
1305,36729,73,31.45,France,17-02-2020 18:00,A,Electronics,65,83
1131,28516,3,77.22,Germany,17-02-2020 19:00,B,Clothing,66,8
1347,26610,38,87.8,,17-02-2020 20:00,B,Clothing,,81
1179,38522,70,91.33,United Kingdom,17-02-2020 21:00,E,Sports and Outdoors,56,76
1414,31804,45,38.2,Spain,17-02-2020 22:00,D,Toys and Games,35,15
1982,27816,71,37.57,United Kingdom,17-02-2020 23:00,D,Toys and Games,53,69
1589,31932,41,40.97,Netherlands,18-02-2020 00:00,B,Clothing,39,34
1731,36642,25,,Netherlands,18-02-2020 01:00,D,Toys and Games,19,
1653,37494,89,66.79,Germany,18-02-2020 02:00,E,Sports and Outdoors,65,50
1384,26487,,36.15,Germany,,A,Electronics,43,67
1511,37204,1,2.52,Netherlands,18-02-2020 04:00,C,Home and Kitchen,67,5
1042,25988,54,44.18,Germany,18-02-2020 05:00,D,Toys and Games,49,98
1479,25635,86,22.8,United Kingdom,18-02-2020 06:00,B,Clothing,40,9
1117,27093,,3.37,,18-02-2020 07:00,D,Toys and Games,57,88
1570,24604,13,47.35,France,18-02-2020 08:00,B,Clothing,63,5
1060,37947,,20.99,Germany,18-02-2020 09:00,C,Home and Kitchen,35,27
1552,29399,21,45.55,Germany,18-02-2020 10:00,D,Toys and Games,,84
1785,21839,87,28.14,,18-02-2020 11:00,C,Home and Kitchen,41,47
1187,27675,41,60.57,Spain,18-02-2020 12:00,B,Clothing,21,62
1452,,61,,United Kingdom,,E,Sports and Outdoors,63,45
1846,28001,33,54.95,Spain,18-02-2020 14:00,E,Sports and Outdoors,19,66
1186,29575,73,64.87,France,18-02-2020 15:00,,,47,23
1937,22306,29,91.97,Germany,18-02-2020 16:00,B,Clothing,66,98
1463,34230,55,37.71,Spain,18-02-2020 17:00,B,Clothing,55,61
1739,30664,32,17.07,Germany,18-02-2020 18:00,B,Clothing,48,93
1163,35114,11,28.64,France,18-02-2020 19:00,E,Sports and Outdoors,57,43
1423,39070,52,40.58,Netherlands,18-02-2020 20:00,E,Sports and Outdoors,33,35
1797,31159,36,64.68,Germany,18-02-2020 21:00,E,Sports and Outdoors,50,30
1101,33299,93,0.96,Spain,18-02-2020 22:00,D,Toys and Games,67,67
1982,37344,31,85.41,Spain,18-02-2020 23:00,D,Toys and Games,20,10
1266,28629,14,8.07,France,19-02-2020 00:00,E,Sports and Outdoors,35,56
1635,20455,63,90.12,Spain,19-02-2020 01:00,C,Home and Kitchen,27,34
1152,29761,52,94.97,United Kingdom,19-02-2020 02:00,D,Toys and Games,19,65
1428,29810,54,99.02,Germany,19-02-2020 03:00,D,Toys and Games,68,6
1690,31804,50,81.05,United Kingdom,19-02-2020 04:00,D,Toys and Games,47,70
1426,21512,89,14.61,France,19-02-2020 05:00,D,Toys and Games,47,43
1577,24738,54,70.76,United Kingdom,19-02-2020 06:00,A,Electronics,42,16
1610,36775,90,20.73,United Kingdom,19-02-2020 07:00,D,Toys and Games,60,63
,,86,89.76,Germany,19-02-2020 08:00,C,Home and Kitchen,68,65
1535,35718,73,32,Germany,,A,Electronics,41,5
1332,26176,97,33.02,Netherlands,19-02-2020 10:00,D,Toys and Games,52,25
1760,35495,87,91.81,,19-02-2020 11:00,B,Clothing,27,27
1676,29112,,1.82,Germany,19-02-2020 12:00,A,Electronics,65,42
1895,26041,84,19.8,United Kingdom,,D,Toys and Games,47,55
,39984,97,42.48,United Kingdom,19-02-2020 14:00,C,Home and Kitchen,43,26
1605,25210,35,70.22,France,19-02-2020 15:00,E,Sports and Outdoors,52,16
1970,24508,30,64.93,France,19-02-2020 16:00,D,Toys and Games,41,90
1854,26442,55,67.11,United Kingdom,19-02-2020 17:00,B,Clothing,68,28
1123,26216,94,88.06,France,19-02-2020 18:00,C,Home and Kitchen,,92
1301,20260,86,12.54,Germany,19-02-2020 19:00,A,Electronics,56,30
1667,26833,1,52.46,United Kingdom,,C,Home and Kitchen,,77
1348,29527,15,72.69,France,19-02-2020 21:00,D,Toys and Games,57,89
1248,33246,25,63.79,Germany,19-02-2020 22:00,B,Clothing,52,45
1947,25944,20,45.11,United Kingdom,19-02-2020 23:00,C,Home and Kitchen,56,19
1270,20334,71,2.2,United Kingdom,20-02-2020 00:00,C,Home and Kitchen,27,13
1428,27669,16,,France,20-02-2020 01:00,E,Sports and Outdoors,,75
1569,22779,,12.33,Germany,20-02-2020 02:00,E,Sports and Outdoors,68,23
1706,38821,87,34.65,United Kingdom,20-02-2020 03:00,D,Toys and Games,32,14
1712,39191,85,12.21,United Kingdom,20-02-2020 04:00,A,Electronics,32,74
1583,33259,65,42.9,Netherlands,20-02-2020 05:00,A,Electronics,54,98
1246,25190,,18.27,,20-02-2020 06:00,B,Clothing,52,23
1480,23163,83,78.03,Netherlands,20-02-2020 07:00,D,Toys and Games,20,40
1097,29094,70,87.21,Netherlands,20-02-2020 08:00,A,Electronics,46,64
1328,31624,96,39.27,Germany,20-02-2020 09:00,C,Home and Kitchen,21,85
1592,20023,1,51.38,Spain,20-02-2020 10:00,D,Toys and Games,64,59
1424,24652,94,95.37,Netherlands,20-02-2020 11:00,C,Home and Kitchen,,20
1576,22748,16,53.78,Germany,20-02-2020 12:00,B,Clothing,22,32
1423,38834,27,99.51,France,20-02-2020 13:00,D,Toys and Games,38,78
1004,28095,18,14.64,Netherlands,20-02-2020 14:00,B,Clothing,57,24
1989,23357,77,86.29,Spain,,E,Sports and Outdoors,59,46
1458,32096,44,49.97,France,20-02-2020 16:00,B,Clothing,38,18
1795,28095,50,2.76,Netherlands,20-02-2020 17:00,E,Sports and Outdoors,19,94
1805,30680,92,97.24,Netherlands,20-02-2020 18:00,D,Toys and Games,31,92
1592,,74,,Spain,20-02-2020 19:00,C,Home and Kitchen,22,48
1497,33169,14,38.64,United Kingdom,20-02-2020 20:00,C,Home and Kitchen,,14
,27069,52,,Spain,20-02-2020 21:00,C,Home and Kitchen,28,
1401,38916,93,14.53,Germany,20-02-2020 22:00,B,Clothing,52,21
1292,25337,75,68.17,Germany,20-02-2020 23:00,D,Toys and Games,47,98
1922,23773,50,19.6,Spain,21-02-2020 00:00,D,Toys and Games,61,5
1280,35426,91,25.04,Spain,21-02-2020 01:00,E,Sports and Outdoors,63,31
1196,22057,17,78.04,Spain,,D,Toys and Games,,67
1763,37061,3,,Spain,21-02-2020 03:00,C,Home and Kitchen,33,87
,33138,62,1.21,Spain,21-02-2020 04:00,D,Toys and Games,64,59
,22974,95,41.72,Netherlands,21-02-2020 05:00,E,Sports and Outdoors,18,44
1844,35903,21,23.19,France,21-02-2020 06:00,D,Toys and Games,39,64
1693,26444,33,68.49,Germany,21-02-2020 07:00,D,Toys and Games,30,94
,38224,1,19.85,Germany,21-02-2020 08:00,C,Home and Kitchen,44,42
1089,21878,70,84.3,France,21-02-2020 09:00,D,Toys and Games,32,94
1205,26289,56,27.08,Spain,21-02-2020 10:00,B,Clothing,34,38
1026,29802,4,39.61,France,21-02-2020 11:00,E,Sports and Outdoors,26,7
1377,35995,22,30.15,Spain,21-02-2020 12:00,E,Sports and Outdoors,22,59
1570,35763,77,64.57,Germany,21-02-2020 13:00,E,Sports and Outdoors,40,69
1583,35037,58,10.57,United Kingdom,21-02-2020 14:00,D,Toys and Games,61,70
1414,31690,44,48.07,Germany,,B,Clothing,66,49
1226,30323,57,33.78,Germany,21-02-2020 16:00,E,Sports and Outdoors,60,78
1602,23314,94,88.47,United Kingdom,21-02-2020 17:00,A,Electronics,28,11
1067,33417,40,7.8,France,21-02-2020 18:00,C,Home and Kitchen,41,2
1361,21378,90,83.05,Netherlands,21-02-2020 19:00,A,Electronics,25,95
1259,34356,56,17.18,Spain,,A,Electronics,64,27
1657,31269,63,9.31,Spain,21-02-2020 21:00,E,Sports and Outdoors,51,16
1062,31206,39,20.63,Germany,21-02-2020 22:00,A,Electronics,59,64
1854,25340,7,10.71,United Kingdom,21-02-2020 23:00,A,Electronics,48,
1991,32084,14,52.34,Germany,22-02-2020 00:00,B,Clothing,39,49
1971,29907,90,98.83,Germany,22-02-2020 01:00,C,Home and Kitchen,31,90
1691,20452,18,3.92,France,22-02-2020 02:00,D,Toys and Games,22,16
1979,28533,55,46.38,Spain,22-02-2020 03:00,E,Sports and Outdoors,34,73
1622,20392,56,38.91,Netherlands,22-02-2020 04:00,E,Sports and Outdoors,35,52
1702,25471,88,34.29,United Kingdom,22-02-2020 05:00,A,Electronics,36,73
1940,37653,57,33.52,Netherlands,22-02-2020 06:00,D,Toys and Games,24,5
1907,28137,58,89.55,United Kingdom,22-02-2020 07:00,D,Toys and Games,43,36
1391,33997,25,2.39,Spain,22-02-2020 08:00,D,Toys and Games,42,7
1245,39434,96,77.6,France,22-02-2020 09:00,E,Sports and Outdoors,35,
1277,29162,70,25.67,Netherlands,,E,Sports and Outdoors,61,96
1346,30397,80,38.64,United Kingdom,22-02-2020 11:00,B,Clothing,32,29
1936,35596,3,42.3,Germany,22-02-2020 12:00,E,Sports and Outdoors,46,67
1371,24794,21,30.82,Spain,22-02-2020 13:00,E,Sports and Outdoors,63,30
1808,36549,32,,France,22-02-2020 14:00,B,Clothing,59,40
1848,28446,2,11.88,Germany,22-02-2020 15:00,E,Sports and Outdoors,66,31
1122,28493,20,30.16,France,,A,Electronics,18,48
1056,26363,75,82.27,United Kingdom,22-02-2020 17:00,A,Electronics,21,91
1159,,18,13.9,Germany,22-02-2020 18:00,B,Clothing,26,6
1126,28079,,74.39,France,22-02-2020 19:00,B,Clothing,53,62
1736,32032,75,29.24,Spain,22-02-2020 20:00,A,Electronics,68,29
1606,30748,99,88.4,Netherlands,,D,Toys and Games,49,9
1310,21505,36,43.12,Netherlands,22-02-2020 22:00,E,Sports and Outdoors,41,54
1517,29448,76,17.59,Germany,22-02-2020 23:00,C,Home and Kitchen,54,84
1934,33240,61,98.59,Spain,23-02-2020 00:00,C,Home and Kitchen,35,11
1264,27409,60,18.08,,23-02-2020 01:00,B,Clothing,32,19
1745,,95,56.98,France,23-02-2020 02:00,C,Home and Kitchen,37,74
1287,39431,36,57.14,Germany,23-02-2020 03:00,D,Toys and Games,57,5
1419,37364,94,37.59,Spain,23-02-2020 04:00,C,Home and Kitchen,19,87
1895,22119,44,95.17,France,23-02-2020 05:00,A,Electronics,42,70
1527,20177,68,84.47,Spain,23-02-2020 06:00,B,Clothing,30,95
1139,21546,,83.07,Germany,23-02-2020 07:00,C,Home and Kitchen,44,18
1808,34186,44,97.43,Spain,23-02-2020 08:00,E,Sports and Outdoors,30,21
1706,30226,77,45.98,Spain,23-02-2020 09:00,B,Clothing,45,15
1697,39950,90,10.17,Spain,23-02-2020 10:00,D,Toys and Games,63,59
1986,32231,29,76.66,Netherlands,23-02-2020 11:00,A,Electronics,32,95
1474,36658,48,38.39,United Kingdom,23-02-2020 12:00,C,Home and Kitchen,46,74
,34016,36,19.44,Germany,23-02-2020 13:00,A,Electronics,38,6
1636,34134,92,48.58,Netherlands,23-02-2020 14:00,D,Toys and Games,61,24
1528,39379,8,92.61,United Kingdom,23-02-2020 15:00,C,Home and Kitchen,48,97
1877,34082,,17.55,Spain,,B,Clothing,40,60
1388,36436,96,84.95,Spain,23-02-2020 17:00,B,Clothing,54,28
1510,27775,94,42.11,Netherlands,23-02-2020 18:00,E,Sports and Outdoors,20,92
1537,36175,78,14.11,France,,D,Toys and Games,67,74
1212,34133,47,84.91,Germany,23-02-2020 20:00,C,Home and Kitchen,52,23
1896,29615,43,96.98,United Kingdom,23-02-2020 21:00,A,Electronics,31,79
1512,36368,10,29.48,Spain,,A,Electronics,19,46
1802,38011,10,30.7,Germany,23-02-2020 23:00,C,Home and Kitchen,67,37
1264,34837,6,39.36,Spain,24-02-2020 00:00,D,Toys and Games,30,14
1342,,16,81.51,Spain,24-02-2020 01:00,D,Toys and Games,19,
1037,30748,60,1.54,Spain,24-02-2020 02:00,A,Electronics,29,78
1232,21553,26,22.78,Germany,24-02-2020 03:00,C,Home and Kitchen,44,71
1259,22469,21,70.74,Netherlands,24-02-2020 04:00,C,Home and Kitchen,51,36
1307,36299,58,40.86,Germany,24-02-2020 05:00,A,Electronics,57,82
1402,21474,41,33.36,Germany,24-02-2020 06:00,C,Home and Kitchen,22,60
1996,35786,30,87.29,France,24-02-2020 07:00,C,Home and Kitchen,42,54
1260,33759,5,91.77,,24-02-2020 08:00,B,Clothing,28,79
1475,20337,10,94.82,Netherlands,24-02-2020 09:00,B,Clothing,30,63
1749,26991,95,27.62,France,24-02-2020 10:00,E,Sports and Outdoors,,97
1105,31351,11,91.3,Netherlands,24-02-2020 11:00,E,Sports and Outdoors,38,48
1246,21087,,,Spain,24-02-2020 12:00,D,Toys and Games,66,22
1303,21293,7,15.84,Spain,24-02-2020 13:00,B,Clothing,65,43
1342,28848,59,61.22,Germany,24-02-2020 14:00,B,Clothing,68,41
1446,25964,12,3.12,Spain,24-02-2020 15:00,B,Clothing,43,17
1037,22828,64,70.98,France,24-02-2020 16:00,B,Clothing,44,63
,26472,41,73.49,United Kingdom,24-02-2020 17:00,D,Toys and Games,43,90
1854,26564,60,79.04,Germany,24-02-2020 18:00,A,Electronics,32,79
1045,21336,72,17.67,Netherlands,24-02-2020 19:00,D,Toys and Games,67,18
1721,30548,28,63.01,Spain,24-02-2020 20:00,A,Electronics,23,72
1604,35149,80,18.3,Germany,24-02-2020 21:00,E,Sports and Outdoors,21,3
1219,35181,63,94.69,Germany,24-02-2020 22:00,B,Clothing,21,54
1255,21667,3,67.66,Germany,24-02-2020 23:00,A,Electronics,47,14
1136,38209,32,9.98,Spain,25-02-2020 00:00,D,Toys and Games,30,34
1230,21212,21,19.11,Netherlands,25-02-2020 01:00,A,Electronics,26,97
1817,22768,55,66.51,Germany,,C,Home and Kitchen,59,1
1713,32607,18,47.93,Germany,25-02-2020 03:00,E,Sports and Outdoors,31,48
1577,36828,53,73.76,Germany,25-02-2020 04:00,E,Sports and Outdoors,45,99
1972,29589,75,28.44,Spain,25-02-2020 05:00,B,Clothing,57,10
1037,23676,61,65.96,France,25-02-2020 06:00,B,Clothing,20,83
1154,38694,50,18.11,Netherlands,,D,Toys and Games,58,11
1502,27085,8,54.6,Germany,25-02-2020 08:00,A,Electronics,46,99
1104,38211,12,95.8,Germany,25-02-2020 09:00,C,Home and Kitchen,50,66
1254,39603,51,63.01,,25-02-2020 10:00,E,Sports and Outdoors,32,3
,24688,66,5.47,Spain,25-02-2020 11:00,A,Electronics,64,15
1487,24511,41,98.88,France,25-02-2020 12:00,C,Home and Kitchen,56,59
1957,38456,22,16.11,Germany,25-02-2020 13:00,A,Electronics,32,64
1457,34640,9,71.95,Germany,25-02-2020 14:00,B,Clothing,24,47
1527,38714,78,53.49,Spain,,E,Sports and Outdoors,62,
1590,33466,79,29.79,Netherlands,25-02-2020 16:00,,,,2
1524,20685,11,18.14,Netherlands,25-02-2020 17:00,B,Clothing,67,30
1369,20684,13,18.18,France,25-02-2020 18:00,D,Toys and Games,56,38
1101,35001,56,85.91,Netherlands,25-02-2020 19:00,D,Toys and Games,24,5
1915,28532,28,87.35,Germany,25-02-2020 20:00,B,Clothing,64,6
1663,32891,89,46.78,Spain,25-02-2020 21:00,C,Home and Kitchen,58,5
1689,20733,64,10.81,Germany,25-02-2020 22:00,C,Home and Kitchen,23,12
1902,21496,64,88.47,Germany,25-02-2020 23:00,E,Sports and Outdoors,43,4
1598,35154,70,48.96,France,26-02-2020 00:00,B,Clothing,26,
1599,31146,55,44.16,Netherlands,26-02-2020 01:00,D,Toys and Games,68,25
1540,25450,37,,Netherlands,26-02-2020 02:00,B,Clothing,41,26
1511,24635,33,36.82,Netherlands,26-02-2020 03:00,,,69,55
1388,38116,,52.84,Germany,26-02-2020 04:00,,,47,46
1362,31227,23,60.65,Spain,26-02-2020 05:00,A,Electronics,33,46
1930,34023,60,46.91,Spain,26-02-2020 06:00,D,Toys and Games,65,43
1832,26303,56,89.72,Germany,26-02-2020 07:00,C,Home and Kitchen,44,60
1611,30671,63,32.11,United Kingdom,26-02-2020 08:00,D,Toys and Games,50,33
1114,37803,8,58.04,Germany,26-02-2020 09:00,D,Toys and Games,40,21
1721,30181,17,30.35,Netherlands,26-02-2020 10:00,D,Toys and Games,62,87
,24710,,75.46,Germany,26-02-2020 11:00,E,Sports and Outdoors,36,37
1342,28679,90,10.66,United Kingdom,26-02-2020 12:00,D,Toys and Games,53,12
1073,33500,57,19.28,Germany,26-02-2020 13:00,D,Toys and Games,36,21
1134,21441,75,80.22,Netherlands,26-02-2020 14:00,A,Electronics,,13
,22390,62,18.73,France,26-02-2020 15:00,A,Electronics,59,33
1967,21384,94,62.76,Spain,26-02-2020 16:00,A,Electronics,62,70
1780,,11,97.04,United Kingdom,26-02-2020 17:00,C,Home and Kitchen,50,76
1861,33136,67,52.53,France,26-02-2020 18:00,E,Sports and Outdoors,62,61
1977,24396,40,19.15,Spain,26-02-2020 19:00,C,Home and Kitchen,,30
1589,21391,40,32.41,France,26-02-2020 20:00,E,Sports and Outdoors,64,37
1970,39526,56,82.43,Germany,26-02-2020 21:00,E,Sports and Outdoors,49,82
1379,36652,53,35.49,Germany,26-02-2020 22:00,B,Clothing,32,16
1489,29716,85,72.49,Spain,26-02-2020 23:00,B,Clothing,56,45
1124,35568,99,77.85,Spain,27-02-2020 00:00,B,Clothing,,71
1037,28669,,50.37,Germany,27-02-2020 01:00,E,Sports and Outdoors,25,1
,24271,86,78.43,Germany,27-02-2020 02:00,E,Sports and Outdoors,68,53
1309,36622,42,32.03,Spain,27-02-2020 03:00,C,Home and Kitchen,42,28
1105,35228,46,51.86,Spain,27-02-2020 04:00,E,Sports and Outdoors,35,53
1555,34256,18,68.81,Spain,27-02-2020 05:00,D,Toys and Games,32,44
1224,32779,23,17.22,Netherlands,27-02-2020 06:00,D,Toys and Games,43,67
1241,34434,26,27.73,Netherlands,27-02-2020 07:00,E,Sports and Outdoors,,39
1396,32732,99,65.38,Germany,27-02-2020 08:00,D,Toys and Games,61,10
1152,25093,29,65.71,Netherlands,27-02-2020 09:00,E,Sports and Outdoors,,51
1535,26438,52,,United Kingdom,27-02-2020 10:00,B,Clothing,39,14
1635,32729,75,79.66,Germany,27-02-2020 11:00,E,Sports and Outdoors,63,79
,29943,46,48.46,United Kingdom,27-02-2020 12:00,B,Clothing,51,6
1995,39722,1,88.19,France,27-02-2020 13:00,A,Electronics,54,39
1965,22333,63,73.72,United Kingdom,27-02-2020 14:00,D,Toys and Games,54,80
1401,24386,16,31.81,,27-02-2020 15:00,A,Electronics,31,82
1859,32655,25,39.83,United Kingdom,27-02-2020 16:00,D,Toys and Games,21,99
1772,36316,62,66.93,France,27-02-2020 17:00,A,Electronics,41,48
1145,28359,82,89.5,France,27-02-2020 18:00,E,Sports and Outdoors,,25
1190,34172,80,18.28,,27-02-2020 19:00,A,Electronics,18,97
1892,23542,83,51.71,Spain,27-02-2020 20:00,D,Toys and Games,19,33
1676,35529,16,12.32,Spain,27-02-2020 21:00,C,Home and Kitchen,30,83
1582,28054,69,,Germany,27-02-2020 22:00,D,Toys and Games,44,75
,26914,,68.76,France,27-02-2020 23:00,C,Home and Kitchen,69,67
1200,27513,70,8.23,Spain,28-02-2020 00:00,E,Sports and Outdoors,34,65
1866,28269,34,66.4,Spain,28-02-2020 01:00,D,Toys and Games,,40
1011,31090,80,90.13,United Kingdom,28-02-2020 02:00,A,Electronics,34,25
1051,21108,53,96.95,Netherlands,28-02-2020 03:00,E,Sports and Outdoors,22,57
1952,21224,23,22.05,Germany,28-02-2020 04:00,D,Toys and Games,41,32
1767,32876,43,75.02,Netherlands,28-02-2020 05:00,E,Sports and Outdoors,25,46
1301,,44,92.67,France,28-02-2020 06:00,C,Home and Kitchen,61,4
1871,28756,32,9.59,United Kingdom,28-02-2020 07:00,E,Sports and Outdoors,26,23
1299,22859,23,,Spain,28-02-2020 08:00,A,Electronics,35,80
1998,34628,20,91.98,United Kingdom,28-02-2020 09:00,D,Toys and Games,33,75
1919,32581,19,20.68,,28-02-2020 10:00,C,Home and Kitchen,68,22
1520,28300,93,93.41,France,28-02-2020 11:00,E,Sports and Outdoors,49,33
1139,22412,72,52.96,United Kingdom,28-02-2020 12:00,B,Clothing,57,41
1099,22647,29,,United Kingdom,28-02-2020 13:00,C,Home and Kitchen,56,
1484,33805,18,45.26,United Kingdom,28-02-2020 14:00,C,Home and Kitchen,58,38
1136,,69,32.96,Spain,28-02-2020 15:00,A,Electronics,61,56
1870,25804,12,28.58,France,28-02-2020 16:00,,,63,63
1365,32392,10,54.38,Spain,28-02-2020 17:00,E,Sports and Outdoors,49,
1883,30448,37,48.62,United Kingdom,28-02-2020 18:00,B,Clothing,59,85
1533,23417,81,48.46,Spain,28-02-2020 19:00,C,Home and Kitchen,65,76
1506,36395,96,9.27,Spain,28-02-2020 20:00,E,Sports and Outdoors,19,55
1656,,55,80.33,Germany,28-02-2020 21:00,B,Clothing,55,51
1160,37258,4,48.4,Netherlands,28-02-2020 22:00,,,60,90
1760,27303,95,82.18,Netherlands,28-02-2020 23:00,C,Home and Kitchen,21,65
1174,37267,63,82.55,Germany,29-02-2020 00:00,,,22,57
1087,24650,90,32.05,Germany,29-02-2020 01:00,A,Electronics,54,86
1398,32177,12,0.93,Spain,29-02-2020 02:00,A,Electronics,66,27
1988,33747,18,91.17,Spain,29-02-2020 03:00,D,Toys and Games,54,57
1479,34182,8,76.19,France,29-02-2020 04:00,B,Clothing,,55
1544,27008,32,11.17,Netherlands,29-02-2020 05:00,C,Home and Kitchen,60,96
1476,33276,84,70.32,Spain,29-02-2020 06:00,B,Clothing,26,72
1782,29771,49,2.49,France,29-02-2020 07:00,A,Electronics,32,98
1282,31963,63,3.26,Netherlands,29-02-2020 08:00,C,Home and Kitchen,41,82
1737,28162,77,52.82,France,29-02-2020 09:00,,,41,4
1956,34849,59,10.06,France,29-02-2020 10:00,A,Electronics,52,65
1451,23487,87,96.45,Germany,29-02-2020 11:00,A,Electronics,65,
1623,30038,67,89.44,United Kingdom,29-02-2020 12:00,B,Clothing,58,53
1081,27537,99,65.16,United Kingdom,29-02-2020 13:00,E,Sports and Outdoors,42,44
1212,22390,39,6.84,United Kingdom,29-02-2020 14:00,B,Clothing,43,16
1815,24030,,32.82,France,29-02-2020 15:00,A,Electronics,40,94
1519,27492,,37.49,Spain,29-02-2020 16:00,B,Clothing,23,23
1133,23438,71,48.35,United Kingdom,29-02-2020 17:00,E,Sports and Outdoors,58,31
1446,22383,26,17.31,,,D,Toys and Games,44,28
1117,23367,23,57.96,Netherlands,29-02-2020 19:00,C,Home and Kitchen,36,50
1595,26167,96,43.86,United Kingdom,29-02-2020 20:00,A,Electronics,48,16
1769,33172,63,94.76,France,29-02-2020 21:00,B,Clothing,55,41
,21465,66,93.65,Germany,29-02-2020 22:00,A,Electronics,60,9
1748,38535,39,56.76,France,29-02-2020 23:00,C,Home and Kitchen,49,2
1149,23483,66,64.61,Spain,01-03-2020 00:00,B,Clothing,19,43
1885,36957,46,14.21,Netherlands,01-03-2020 01:00,D,Toys and Games,35,66
1532,20774,15,22.72,France,01-03-2020 02:00,C,Home and Kitchen,45,96
1645,34677,16,90.12,,01-03-2020 03:00,E,Sports and Outdoors,24,80
1378,23930,90,70.07,Germany,01-03-2020 04:00,E,Sports and Outdoors,40,77
1607,22220,72,19.35,Netherlands,01-03-2020 05:00,A,Electronics,53,49
1965,21439,16,57.24,United Kingdom,01-03-2020 06:00,E,Sports and Outdoors,41,91
1524,27424,85,93.51,France,01-03-2020 07:00,B,Clothing,45,95
1512,28905,39,34.84,France,01-03-2020 08:00,E,Sports and Outdoors,42,97
1661,26700,11,18.99,Germany,01-03-2020 09:00,D,Toys and Games,56,21
1116,25510,88,94.23,Spain,01-03-2020 10:00,B,Clothing,66,
1663,31173,36,46.4,France,01-03-2020 11:00,A,Electronics,21,57
1575,36453,18,42.02,Germany,01-03-2020 12:00,A,Electronics,62,77
1936,31956,23,27.12,Spain,01-03-2020 13:00,E,Sports and Outdoors,69,60
1989,33130,77,89.21,United Kingdom,01-03-2020 14:00,E,Sports and Outdoors,36,
1661,34582,49,84.64,United Kingdom,01-03-2020 15:00,,,21,99
1316,30937,42,40.6,Germany,01-03-2020 16:00,B,Clothing,30,64
1875,28934,44,3.55,Germany,,C,Home and Kitchen,18,35
1011,26728,1,44.94,United Kingdom,01-03-2020 18:00,,,51,33
1089,38917,7,18.5,Germany,01-03-2020 19:00,D,Toys and Games,,
1387,39391,48,14.7,,01-03-2020 20:00,B,Clothing,42,85
,26870,85,39.61,France,01-03-2020 21:00,C,Home and Kitchen,40,87
1975,24242,16,10.36,Netherlands,01-03-2020 22:00,C,Home and Kitchen,47,48
1761,29871,48,95.77,Spain,01-03-2020 23:00,B,Clothing,,60
