CustomerID,Age,Gender,AnnualIncome,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,ProductCategory,LoyaltyProgramMember,CustomerRating
1134,22,Male,119694,454.6408039,42,07-02-2026,Clothing,1,1.181911805
1135,61,Other,39773,51.08804247,20,08-02-2026,Books,0,3.356803627
1136,67,Male,24239,236.7302612,30,09-02-2026,Electronics,0,3.88769588
1137,31,Male,40863,444.3332443,42,10-02-2026,Toys,1,4.094076761
1138,28,Other,71415,322.4265261,5,11-02-2026,Home,0,1.599265144
1139,26,Other,88968,209.7540595,21,12-02-2026,Books,0,2.776636289
1140,51,Male,80430,149.942369,15,13-02-2026,Home,1,1.707452848
1141,29,Other,21515,190.6742056,20,14-02-2026,Home,1,3.648509395
1142,52,Female,117206,256.9261816,8,15-02-2026,Toys,1,1.63178549
1143,52,Female,34605,162.9267453,49,16-02-2026,Books,1,4.616654736
1144,18,Other,76240,484.6390917,31,17-02-2026,Home,1,1.922538583
1145,57,Other,25586,466.8734383,12,18-02-2026,Electronics,1,2.165609065
1146,39,Male,51186,435.9823768,21,19-02-2026,Clothing,1,4.403625289
,46,Other,46928,213.8057686,30,20-02-2026,Clothing,1,2.833870441
1148,25,Male,118264,347.1943758,27,21-02-2026,Toys,0,1.095983783
1149,28,Female,103087,451.900507,44,22-02-2026,Books,0,2.978345005
1150,58,Other,107029,425.9625964,26,23-02-2026,Books,0,1.338173342
1151,54,Male,40711,210.0918719,33,24-02-2026,Clothing,0,4.941378875
1152,31,Male,74962,60.63109441,26,25-02-2026,Electronics,0,3.352446282
1153,47,Female,40039,42.4370301,26,26-02-2026,Clothing,0,2.02613047
1154,52,Other,56561,290.6467024,36,27-02-2026,Clothing,0,3.254870718
1155,38,Female,95483,323.1008279,40,28-02-2026,Books,0,1.307468414
1156,54,Male,117871,425.6720893,1,01-03-2026,Home,0,4.199565217
1157,22,Male,101395,149.7949351,15,02-03-2026,Electronics,0,4.701312215
1158,36,Other,108658,87.89789282,1,03-03-2026,Books,0,4.497777553
1159,31,Male,21577,192.6078874,11,04-03-2026,Clothing,1,2.367030409
1160,43,Other,48350,180.0196862,2,05-03-2026,Home,0,2.303072479
1161,21,Female,53798,70.57213224,1,06-03-2026,Electronics,1,1.140350445
1162,42,Other,117434,337.779913,31,07-03-2026,Toys,0,3.605601435
1163,62,Other,101417,256.8025107,44,08-03-2026,Electronics,1,3.139619137
1164,59,Male,30785,361.9557643,16,09-03-2026,Electronics,0,2.837385485
1165,42,Male,92227,179.5821045,22,10-03-2026,Clothing,1,4.630523813
1166,35,Other,81957,166.2225947,42,11-03-2026,Clothing,0,1.671515604
1167,57,Male,85431,238.9250473,18,12-03-2026,Toys,1,1.038665067
1168,25,Male,37297,439.316636,47,13-03-2026,Toys,0,1.293265808
1169,56,Male,91894,24.93924683,17,14-03-2026,Toys,1,1.893485751
1170,57,Other,83772,403.3922446,30,15-03-2026,Books,0,1.133142197
1171,31,Male,39581,187.6488683,10,16-03-2026,Books,1,3.011374843
1172,49,Other,75192,428.0364178,35,17-03-2026,,1,2.256361821
1173,68,Male,21462,402.0904894,21,18-03-2026,Clothing,1,1.721932032
1174,55,Female,84173,,16,19-03-2026,Toys,1,4.0003363
1175,50,Male,35511,348.468885,6,20-03-2026,Books,1,1.817805305
1176,40,Male,96106,84.0182146,3,21-03-2026,Home,1,3.750420404
1177,32,Other,68665,448.6593683,41,22-03-2026,Books,1,2.397059623
1178,50,Other,64414,205.2230769,43,23-03-2026,Clothing,1,3.047311043
1179,42,,101010,230.5346796,21,24-03-2026,Books,0,4.735468159
1180,34,Female,92573,354.3507303,13,25-03-2026,Clothing,0,1.149406539
1181,50,Male,113665,411.3159172,18,26-03-2026,Toys,0,3.00105803
1182,64,Male,33386,121.9896579,24,27-03-2026,Toys,1,4.417691841
1183,19,Female,74460,332.3683192,27,28-03-2026,Toys,1,3.351896993
1184,31,Other,26221,199.0390317,4,29-03-2026,Home,0,2.107482068
1185,57,Male,43474,187.5079474,22,30-03-2026,Home,0,2.590724541
1186,57,Other,41045,346.5627829,24,31-03-2026,Clothing,1,3.721062515
1187,,Other,111319,196.6557207,40,01-04-2026,Electronics,1,4.563247577
1188,56,Female,24922,176.3237076,45,02-04-2026,Home,0,1.164265495
1189,68,Female,,418.764762,10,03-04-2026,Clothing,1,1.286155288
1190,23,Other,62771,55.1316813,2,04-04-2026,Books,0,2.300206094
1191,23,Male,72335,339.5668483,40,05-04-2026,Toys,1,1.931118738
1192,20,Other,118015,128.1190699,6,06-04-2026,Toys,0,2.059723545
,24,Male,72949,12.6716297,48,07-04-2026,Toys,0,1.885079995
1194,68,Male,90714,,18,08-04-2026,Clothing,1,1.783300195
1195,25,Female,115558,305.2974572,,09-04-2026,Toys,0,1.522495867
1196,59,Male,35240,356.0179598,38,10-04-2026,Home,1,4.735816527
1197,69,Male,111756,15.42360286,45,11-04-2026,Books,1,1.576757856
1198,32,Other,22716,23.03059443,,12-04-2026,Toys,1,1.817615099
1199,64,Female,36574,451.7583468,46,13-04-2026,Clothing,1,1.985062896
1200,46,Male,103255,41.28637997,30,14-04-2026,Books,1,4.732059493
1201,50,Male,93717,447.6201685,21,15-04-2026,Toys,0,4.022856534
1202,69,Female,,117.9421273,10,16-04-2026,Electronics,1,4.158797721
1203,47,Other,81826,371.3088111,43,17-04-2026,Toys,1,1.419033038
1204,56,Female,40213,158.3179582,13,18-04-2026,Home,0,4.3452395
1205,44,Female,91916,430.0822527,12,19-04-2026,Books,1,2.632772327
1206,53,Male,86151,351.7251584,9,20-04-2026,Home,0,2.051292105
1207,46,Male,70906,203.897662,4,21-04-2026,Electronics,1,3.303000334
1208,55,Other,20463,42.76971482,39,22-04-2026,Electronics,0,4.288731623
1209,50,Male,51973,367.686591,24,23-04-2026,Home,1,4.114608604
1210,54,Male,94694,,34,24-04-2026,Books,1,4.55998993
1211,44,Female,40651,6.441300328,39,25-04-2026,Electronics,1,4.712528744
1212,50,Male,88694,9.662828706,41,26-04-2026,Electronics,1,1.952488286
1213,21,Other,40008,405.3525217,5,27-04-2026,Toys,1,2.695431577
1214,39,Female,90474,133.4028707,15,28-04-2026,Clothing,0,1.058514157
1215,19,Other,58185,319.8861655,4,29-04-2026,Electronics,0,4.517286637
1216,27,Female,107924,229.8361378,39,30-04-2026,Books,1,1.618288606
1217,22,Male,94417,432.3978572,8,01-05-2026,Books,0,4.445899249
1218,27,Female,91139,458.895751,49,02-05-2026,Toys,1,2.317549288
1219,50,Female,54980,498.4198178,45,03-05-2026,Books,1,2.47253436
1220,55,Male,42504,81.07364722,24,04-05-2026,Toys,1,1.156529018
1221,30,Male,74970,432.167203,28,05-05-2026,Electronics,0,2.307515159
1222,48,Other,36766,136.6805815,43,06-05-2026,Electronics,1,4.553454731
1223,64,Other,113922,297.4538581,27,07-05-2026,,0,1.102189604
1224,53,Male,31695,255.3575528,1,08-05-2026,Electronics,1,2.625309892
1225,62,Male,37796,13.90412513,34,09-05-2026,Clothing,1,1.125598519
1226,41,Male,62543,466.7217836,17,10-05-2026,Clothing,0,2.4836937
1227,69,Female,34559,43.7718923,37,11-05-2026,Electronics,1,1.690562563
1228,32,Female,53139,345.6683651,38,12-05-2026,Books,0,2.008873573
1229,46,Female,28802,393.5783839,26,13-05-2026,Toys,1,4.510393493
1230,25,Male,93843,398.6674853,24,14-05-2026,Home,1,2.744196882
1231,22,Other,60205,72.06978687,39,15-05-2026,Toys,1,2.095191966
1232,46,Male,118750,226.5471255,21,16-05-2026,Home,0,3.357353512
1233,64,Female,54159,415.5672909,30,17-05-2026,Home,1,1.568427839
1234,21,Female,31516,154.8262091,47,18-05-2026,Electronics,0,2.03756643
1235,29,Male,70492,236.5355943,48,19-05-2026,Home,1,3.18499187
1236,62,Male,49086,140.0329769,,20-05-2026,Electronics,1,1.950092167
1237,19,Female,50480,234.4579519,37,21-05-2026,Clothing,0,3.71651095
1238,44,Female,72091,444.4797717,3,22-05-2026,Books,1,2.965965209
1239,48,Female,67766,230.2864944,32,23-05-2026,Home,1,4.087956281
1240,68,Male,58737,280.1764485,35,24-05-2026,Books,0,4.792978143
1241,68,Female,29265,204.9682602,19,25-05-2026,Electronics,0,1.463219557
1242,53,Female,90990,232.7580057,14,26-05-2026,Home,0,2.33866004
1243,53,Other,111717,12.51122853,48,27-05-2026,Toys,1,2.278196252
1244,43,Male,35386,145.4540274,22,28-05-2026,,0,1.604731677
1245,60,Other,57425,221.1079523,17,29-05-2026,Clothing,0,4.241212549
1246,44,Other,63254,318.7295031,4,30-05-2026,Home,1,4.039514816
1247,22,Female,109863,227.7757056,45,31-05-2026,Clothing,0,2.937701883
1248,37,Male,73634,172.2194364,40,01-06-2026,Toys,0,3.151083111
1249,28,Female,,197.108874,19,02-06-2026,Books,1,1.238176552
1250,27,Male,67662,124.935198,37,03-06-2026,Toys,0,3.222029409
1251,57,Other,106988,462.62467,2,04-06-2026,Clothing,1,4.165366096
1252,55,Male,119287,263.2628968,15,05-06-2026,Books,0,3.295310294
1253,23,Female,107527,11.63767967,2,06-06-2026,Toys,0,2.06122548
1254,25,Female,95452,14.62589792,11,07-06-2026,Electronics,1,3.670193089
1255,40,Female,30143,486.6160093,45,08-06-2026,Electronics,0,2.44595372
1256,64,Male,111391,114.6181912,23,09-06-2026,Books,1,3.179493137
1257,43,Other,35581,403.776103,10,10-06-2026,Books,0,2.950261453
1258,63,Other,87443,33.84627427,3,11-06-2026,Books,0,2.524700004
1259,60,Male,49424,,5,12-06-2026,Electronics,1,3.875511922
1260,29,Female,108844,437.8364168,3,13-06-2026,Toys,1,4.535504448
1261,43,Other,,287.6911154,38,14-06-2026,,0,1.020850074
1262,30,Female,61505,9.454335355,,15-06-2026,Electronics,0,4.734466077
1263,57,Male,82699,132.6163826,42,16-06-2026,Books,0,3.046060544
1264,35,Female,46957,206.3772105,19,17-06-2026,Books,1,3.802927521
1265,42,Other,45464,232.7317378,40,18-06-2026,Books,1,4.422498265
1266,50,Other,43649,152.3509855,35,19-06-2026,Electronics,0,2.868414769
1267,64,Female,62065,21.30919478,24,20-06-2026,Toys,0,4.339896293
1268,57,Male,112661,297.1130659,24,21-06-2026,Electronics,0,1.710479278
1269,60,Female,54758,264.4565605,17,22-06-2026,Electronics,1,1.636670138
1270,29,Male,25596,145.0853145,40,23-06-2026,Books,0,3.629885475
1271,61,Female,36374,23.79810395,10,24-06-2026,Home,1,4.480572022
1272,53,Other,23775,497.3241227,2,25-06-2026,Home,1,4.56970471
1273,65,Male,47388,243.5831625,44,26-06-2026,,0,3.574961834
1274,21,Male,41029,379.2220997,23,27-06-2026,Electronics,1,3.101956921
1275,22,Male,103981,228.8954474,6,28-06-2026,Books,1,2.325572351
1276,54,Other,73639,26.36929398,2,29-06-2026,Home,0,4.920001662
1277,25,Female,34645,158.2523688,,30-06-2026,Clothing,0,2.278782747
1278,59,Other,51105,163.4545198,35,01-07-2026,Clothing,0,3.976744429
1279,66,Male,33668,419.9846875,49,02-07-2026,Clothing,0,3.1279272
1280,45,Female,35960,328.8438391,29,03-07-2026,Toys,0,3.43404937
1281,48,Other,31357,141.3378023,7,04-07-2026,Books,0,2.573922202
1282,26,Male,84604,484.0312776,29,05-07-2026,Electronics,0,4.859292502
1283,68,Male,71796,164.163207,37,06-07-2026,Electronics,1,3.286729304
1284,46,Other,35804,499.1258428,23,07-07-2026,Books,0,4.751150522
1285,31,Other,34626,498.1010281,33,08-07-2026,Toys,0,1.030365665
1286,57,Other,48132,99.64920628,8,09-07-2026,Books,0,3.290682333
1287,58,Male,27951,159.8068525,12,10-07-2026,Toys,0,3.868747559
1288,39,Other,26449,245.5918782,46,11-07-2026,Home,0,3.980320685
1289,28,Male,39065,333.7298322,48,12-07-2026,Home,0,4.619907527
1290,40,Other,29130,266.3834873,10,13-07-2026,Toys,1,1.017606436
1291,18,Male,109360,484.8735272,15,14-07-2026,Books,0,1.001320637
1292,63,Male,82287,363.3746363,24,15-07-2026,Home,1,2.889053843
1293,54,Female,,109.9622004,26,16-07-2026,Books,0,1.11717482
1294,38,Other,56993,57.02328736,47,17-07-2026,Home,1,4.898130215
1295,43,Other,51875,345.7586389,42,18-07-2026,Books,1,1.888260698
1296,63,Male,26054,83.43395789,39,19-07-2026,Books,1,2.890658917
1297,53,Male,119809,394.900036,3,20-07-2026,Clothing,0,1.24455052
1298,40,Male,68517,158.9631503,2,21-07-2026,Toys,0,3.088193665
1299,18,Female,96368,166.8121652,6,22-07-2026,Electronics,0,2.519824501
1300,68,Female,49670,10.34520423,21,23-07-2026,Toys,0,1.178640116
1301,57,Male,69112,352.0005772,9,24-07-2026,Books,0,2.340497067
1302,32,Other,108388,61.06852777,10,25-07-2026,Books,0,2.565744081
1303,38,Other,109156,387.5758858,36,26-07-2026,Toys,1,4.959685965
1304,64,Female,48307,248.4745718,3,27-07-2026,Books,1,1.831543488
1305,26,Female,87087,393.2185084,41,28-07-2026,Home,1,3.179118461
1306,26,Male,67922,294.0436369,24,29-07-2026,Books,0,4.949262197
1307,27,Other,83080,45.80446965,22,30-07-2026,Toys,0,4.168076832
1308,69,Male,113348,383.9979067,49,31-07-2026,Toys,1,4.973470004
1309,43,Female,99335,39.55074502,14,01-08-2026,Toys,0,4.873193259
1310,58,Other,46312,241.9573517,42,02-08-2026,Clothing,0,2.958158168
1311,52,Other,86985,90.312861,45,03-08-2026,Clothing,0,3.785503399
1312,69,Female,77608,377.4059131,44,04-08-2026,Clothing,1,1.441772508
1313,42,Male,109962,456.2376578,27,05-08-2026,Clothing,1,2.7645953
1314,43,Male,60277,279.2924509,33,06-08-2026,Clothing,0,4.236074169
1315,28,Other,51551,265.9379107,22,07-08-2026,Clothing,1,3.021341284
1316,55,Female,109813,383.1617822,,08-08-2026,Clothing,1,3.810796131
1317,19,Other,76597,,19,09-08-2026,Toys,0,3.98300532
1318,24,Female,65212,459.2905281,19,10-08-2026,Electronics,0,2.013876565
1319,35,Male,29637,102.7371645,6,11-08-2026,Clothing,1,4.502797492
1320,44,Female,63258,492.1388475,45,12-08-2026,Toys,1,2.839289724
1321,51,Male,55693,369.4457042,19,13-08-2026,Electronics,0,1.840740414
1322,44,Female,29824,388.2543181,13,14-08-2026,Clothing,0,4.461663527
1323,34,Other,46950,329.8204753,26,15-08-2026,Electronics,0,2.671275224
1324,60,Male,43488,238.4732755,22,16-08-2026,Electronics,1,4.001249754
1325,61,Other,20215,287.9557082,21,17-08-2026,Home,1,3.192132289
1326,68,Other,31523,27.96942858,36,18-08-2026,Books,0,2.527487009
1327,41,Male,95900,313.8599572,2,19-08-2026,Home,0,4.23950566
1328,42,Male,88689,314.9185605,47,20-08-2026,Electronics,0,3.337879727
1329,24,Other,43834,446.1443947,44,21-08-2026,Toys,0,2.56224841
1330,69,Other,54474,255.2998969,30,22-08-2026,Clothing,1,1.438391481
1331,23,Other,63066,43.18646517,27,23-08-2026,Books,0,4.581781255
1332,41,Other,119871,156.5669806,7,24-08-2026,Clothing,0,1.141878341
1333,50,Male,,329.536559,20,25-08-2026,Toys,1,4.452749393
1334,66,Male,30345,123.4331371,31,26-08-2026,Books,0,2.4398461
1335,46,Other,53896,143.8612718,23,27-08-2026,Home,1,3.557355054
1336,60,Female,105430,411.1321631,13,28-08-2026,Electronics,1,4.688798895
1337,39,Female,48899,294.2382672,17,29-08-2026,Toys,1,1.606826462
1338,43,Male,48229,256.7210787,4,30-08-2026,Electronics,0,3.267801903
1339,45,Other,25583,162.6337236,14,31-08-2026,,1,4.057731449
1340,67,Other,24897,366.8093778,20,01-09-2026,Clothing,0,4.030335331
1341,38,Male,91537,147.4206251,13,02-09-2026,Toys,1,3.102527658
1342,66,Female,24567,369.8464412,3,03-09-2026,Electronics,,3.49895784
1343,24,Female,94807,39.70023273,26,04-09-2026,Home,1,4.030107977
1344,34,Female,97239,432.9479641,26,05-09-2026,Books,0,4.364110551
1345,37,Male,33329,252.2853994,18,06-09-2026,Toys,0,4.047252388
1346,58,Female,91792,222.0614683,32,07-09-2026,Clothing,1,2.416019773
1347,66,Male,,307.4565887,14,08-09-2026,Toys,0,4.986905604
1348,37,Male,110282,313.9750761,47,09-09-2026,Clothing,1,2.738010775
1349,39,Other,102214,70.35741256,,10-09-2026,Books,1,1.097858811
1350,45,Female,57052,379.335627,1,11-09-2026,Home,1,2.450467806
1351,57,Male,77769,141.5845075,26,12-09-2026,Electronics,1,1.511131818
1352,66,Female,66032,452.9561307,24,13-09-2026,Toys,0,1.485770463
1353,24,Female,108721,409.8360784,49,14-09-2026,Clothing,1,2.12614016
1354,18,Other,53686,176.4016906,35,15-09-2026,Books,0,1.213501977
1355,49,Female,,404.8309501,14,16-09-2026,Electronics,1,3.754048754
1356,30,Other,118802,181.4132972,3,17-09-2026,Books,1,1.295955537
1357,47,Male,83261,54.96910241,13,18-09-2026,Home,1,1.813158222
1358,40,Female,22809,481.1346782,47,19-09-2026,Electronics,1,1.371598858
1359,68,Male,61785,328.0379975,14,20-09-2026,Electronics,1,1.252670924
1360,36,Female,56547,230.7692657,,21-09-2026,Electronics,0,2.071006662
1361,49,Male,62818,201.897809,26,22-09-2026,Clothing,0,3.287595871
1362,47,Female,91927,165.7291405,3,23-09-2026,Electronics,1,4.858742226
1363,46,Female,85681,490.8165597,40,24-09-2026,Books,0,4.502226617
1364,66,Female,99465,71.69989624,4,25-09-2026,Clothing,0,4.503735702
1365,62,Female,109862,160.8285042,36,26-09-2026,Electronics,1,1.704268144
1366,46,Female,115527,245.3213319,43,27-09-2026,Books,1,2.059628774
1367,47,Female,57333,241.6097748,1,28-09-2026,Books,1,1.305573267
1368,33,Female,36576,238.3264098,40,29-09-2026,Toys,1,4.11387336
1369,57,Female,59405,92.01298884,47,30-09-2026,Books,0,1.279265206
1370,36,Female,114000,76.74160092,33,01-10-2026,Home,0,3.226782683
1371,35,Male,93779,131.1099552,7,02-10-2026,Electronics,0,1.991502289
1372,18,Other,51601,457.6904461,11,03-10-2026,Electronics,0,1.973782536
1373,31,Female,87946,60.96121908,27,04-10-2026,Electronics,,4.962900221
1374,68,Other,87356,379.9254262,14,05-10-2026,Books,1,4.027119228
1375,64,Female,72116,379.9864546,22,06-10-2026,Books,1,4.347757433
1376,67,Female,82894,405.8363499,16,07-10-2026,Electronics,1,3.287930741
1377,19,Male,54635,443.874667,46,08-10-2026,Clothing,0,4.48405715
1378,45,Male,27465,135.2029079,12,09-10-2026,Clothing,0,3.581962157
1379,66,,76754,116.1569373,49,10-10-2026,Home,1,4.784694819
1380,67,Male,117975,235.4253049,46,11-10-2026,Toys,0,2.125354344
1381,47,Male,112850,136.2191385,10,12-10-2026,Home,0,3.381278183
1382,55,Other,105119,368.4834445,,13-10-2026,Electronics,1,3.760525392
1383,68,Male,112691,319.7900905,46,14-10-2026,Electronics,0,2.57174922
1384,21,Female,58871,438.1189056,18,15-10-2026,Electronics,1,4.51883193
1385,18,Other,82874,45.95546023,22,16-10-2026,Toys,0,4.919212652
1386,25,Other,97733,457.96625,9,17-10-2026,Books,0,
1387,46,Female,49511,150.2075702,17,18-10-2026,Toys,1,2.562562619
1388,56,Male,100960,,38,19-10-2026,Home,1,2.887751714
1389,20,Other,68821,222.1126608,40,20-10-2026,Books,1,4.410946983
1390,49,Other,85776,381.3542673,13,21-10-2026,Books,0,3.581873702
1391,27,Female,90167,213.0649882,37,22-10-2026,Home,1,1.17908949
1392,27,Female,95135,472.0588071,6,23-10-2026,Books,0,3.168679642
1393,36,Male,64462,451.7542719,21,24-10-2026,Clothing,1,1.069200491
1394,63,Other,81382,436.7197702,36,25-10-2026,Home,0,4.114141484
1395,51,Male,110194,40.27287466,7,26-10-2026,Home,1,2.313249094
1396,50,,52574,427.8577405,36,27-10-2026,Clothing,1,2.888029928
1397,40,Female,61910,391.9095455,25,28-10-2026,Toys,0,4.194712424
1398,45,Other,93531,56.23890877,11,29-10-2026,Toys,0,1.185795269
1399,49,Other,45186,58.17009109,44,30-10-2026,Toys,1,1.634166142
1400,67,Other,114781,55.0760867,14,31-10-2026,Books,0,2.591841506
1401,24,,42813,10.60963364,45,01-11-2026,Clothing,1,1.919700654
1402,46,Female,98812,276.5739811,29,02-11-2026,Home,0,2.351605703
1403,25,Female,105525,486.8301743,10,03-11-2026,Home,0,4.992698952
1404,18,Female,98282,,48,04-11-2026,Home,1,4.30165775
1405,20,Female,38557,272.6749634,5,05-11-2026,Books,1,4.53560726
1406,41,Other,48060,484.1450494,8,06-11-2026,Books,0,4.748218534
1407,40,Male,78866,131.3152032,46,07-11-2026,Toys,0,2.363743521
1408,25,Other,92104,429.942775,5,08-11-2026,Books,0,2.188307831
1409,64,Male,104577,275.4632813,24,09-11-2026,Toys,0,1.93624997
1410,54,Female,26080,286.8908748,40,10-11-2026,Toys,1,4.320467645
1411,20,Male,33854,174.8710593,26,11-11-2026,Home,1,3.718207449
1412,68,Other,87695,282.9842587,6,,Books,0,1.94468793
1413,50,Other,47025,41.20554219,16,13-11-2026,Toys,1,2.507975317
1414,45,Male,72982,383.4985684,36,14-11-2026,Clothing,0,3.026847056
,64,Female,61081,145.920442,12,15-11-2026,Clothing,0,3.112560229
1416,25,Female,24368,444.3661231,,16-11-2026,Books,0,4.554910914
1417,51,Other,119621,187.0860938,3,17-11-2026,Home,1,2.522264532
1418,52,Male,47094,75.69793469,44,18-11-2026,Home,0,4.634096122
1419,49,Female,66040,349.4613793,37,19-11-2026,Toys,1,2.765470241
1420,41,Female,86766,,6,,Books,1,3.985490699
1421,31,Other,103053,378.0718552,19,21-11-2026,Clothing,0,4.72101728
1422,49,Female,43991,484.215557,18,22-11-2026,Toys,1,4.630302816
1423,63,Male,21301,390.8786701,16,23-11-2026,Toys,0,1.227811469
1424,60,Other,48610,16.11237797,23,24-11-2026,Electronics,0,1.82281718
1425,33,Other,101463,301.9434651,43,25-11-2026,Books,1,2.907621702
1426,21,Male,54678,349.2282821,37,26-11-2026,Toys,0,2.72621716
1427,69,Other,44466,413.6018713,9,27-11-2026,Clothing,1,3.563566659
1428,54,Female,100440,32.72114292,3,28-11-2026,Electronics,1,4.778836203
1429,38,Female,60875,242.6533748,8,29-11-2026,Clothing,1,1.449618845
1430,31,Male,46081,270.008582,38,30-11-2026,Home,0,2.807434661
1431,48,Female,44354,88.71680701,4,01-12-2026,Electronics,1,1.769644152
1432,65,Male,113297,164.6126558,12,02-12-2026,Electronics,0,4.576430394
1433,35,Male,38300,222.9097545,44,03-12-2026,Toys,0,4.858320743
1434,24,Female,84384,417.4387955,31,04-12-2026,Home,1,2.914806728
1435,27,Male,115027,465.0567452,25,05-12-2026,Toys,1,1.416041191
1436,24,Female,80892,316.0693003,16,06-12-2026,Books,0,4.141178667
1437,50,Other,55525,200.4978671,42,07-12-2026,Clothing,1,3.788565402
1438,40,Other,46532,130.7453538,14,08-12-2026,Clothing,1,2.418683306
1439,38,Male,26464,491.1569163,13,09-12-2026,Toys,1,4.549629896
